# libSceAcm
8fe55ktlNVo sceAcmBatchStartBuffers
u+lIRj0Uhos _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V15ErrorEEEEEE3getEv
u-UKurURDpI _ZN3sce2Np9CppWebApi6Common6VectorINS1_12Leaderboards2V18SortModeEE5clearEv
u-X3DApyb4M _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V139PatchPlayerSessionsSessionIdRequestBodyEEEEptEv
u-hgHYADm9I _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V132ConnectionQualityWirelessMetricsEEEEmmEi
u-nG7-ARPkc _ZN3sce2Np9CppWebApi30CommunicationRestrictionStatus2V333CommunicationRestrictionStatusApi44ParameterToGetCommunicationRestrictionStatusaSERS5_
u-nocHxdjDs _ZNK3sce2Np9CppWebApi14SessionManager2V116SearchAttributes11getInteger1Ev
u-pnBdftINs _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
u05qhWFr4Qw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEEEEEC2ERSA_
u0Anh9dF3K8 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V133PostGameSessionsSearchRequestBodyEEEEptEv
u0E3hp46ut8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V132GetMultiDataStatusesResponseBodyEEC2EPS6_PNS2_10LibContextE
u0LKA0lKiX0 _ZNK3sce2Np9CppWebApi14SessionManager2V116SearchAttributes12string1IsSetEv
u0VlcjS4ELs _ZNK3sce2Np9CppWebApi7Matches2V124UpdateMatchStatusRequest6toJsonERNS_4Json5ValueEb
u0bOcQmOlQ0 _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V138MatchCompletionRateDisconnectedMetricsEEEEixEm
u0k8j8Fz3u0 _ZNK3sce2Np9CppWebApi14SessionManager2V116SearchAttributes10getString5Ev
u0lmyOdYmNI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V125GetPublicProfilesResponseEEEEEED2Ev
u1-tRhtrudI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V126BandwidthDownstreamMetricsEEEEEEC1EPS9_PNS2_10LibContextE
u13KsAJCYt4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V15ErrorEE6assignEPS6_PFvS8_EPNS2_10LibContextE
u15jxtpbOWY _ZN3sce2Np9CppWebApi11Entitlement2V215EntitlementsApi27ParameterToListEntitlements14setserviceNameENS5_11ServiceNameE
u19EXDZwHB4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V124ResponseTeamMemberResultEEEEEE5resetEPS9_
u1BIPLpvRLo _ZNK3sce2Np9CppWebApi11UserProfile2V124GetBlockingUsersResponse19previousOffsetIsSetEv
u1GZo5PJgL0 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V133RequestTemporaryCompetitiveResultEEEEC2EPNS2_10LibContextE
u1KKeXELhcI _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V130GetBoardDefinitionResponseBodyEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
u1LryfY0KLU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEEC1ERS7_
u1Wf14GHEEA _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V127RequestTemporaryTeamResultsEEEEEEptEv
u1tUh0U1r5E _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V15ErrorEEEEEEdeEv
u1wbCugKzYQ _ZNK3sce2Np9CppWebApi12Leaderboards2V15Entry10getCommentEv
u21sptloQvE _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V123ResponseMatchStatisticsEEEEC2EPS8_
u28Nxv3uTj4 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V124BandwidthUpstreamMetricsEEEEC1EPKS8_
u2AQWozMKug _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V116SearchAttributesEEEEEED2Ev
u2gIjbacPs0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V17DataApi25UploadDataResponseHeadersEE6assignEPS7_PFvS9_EPNS2_10LibContextE
u2vqqZA520E _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V126RequestTeamMemberStatisticEEEE6resizeEj
u2xZSvGh2-w _ZN3sce2Np9CppWebApi14SessionManager2V132RequestPlayerSessionMemberPlayerD1Ev
u2zEPO5vpXQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V525ContentInteractiveElementEEC2ERKS7_
u3D4PhkviYM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_11Matchmaking2V111OfferStatusEEEE7get_refEv
u3DB2fdUQ8Q _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V17DataApi27DownloadDataResponseHeadersEE6assignEPS7_PFvS9_EPNS2_10LibContextE
u3OjK-DsJ1I _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V513ContentRatingEEEEEEC2Ev
u3PhZEv8L8Q _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_12Leaderboards2V123RecordScoreResponseBodyEEENS4_INS6_9RecordApi26RecordScoreResponseHeadersEEEE32removeTaskFuncFromNextThreadPoolEv
u3QV-RGXE8M _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V132ConnectionQualityWirelessMetricsEEEE5beginEv
u3QkNCt4y6k _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V53SkuEEEE5eraseENS2_8IteratorIS8_EERSB_
u3R+eVpXq5s _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V129ConnectionQualityWiredMetricsEEEEEEptEv
u3Sr2sExc8M _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V129GetMultiVariablesResponseBodyEEEEC2EPKS8_
u3WF8YmSU-s _ZNK3sce2Np9CppWebApi12Leaderboards2V122RecordScoreRequestBody21comparedDateTimeIsSetEv
u3btrT-56Qo _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14ConnectAccount2V28PSNErrorEEEEEEC2Ev
u3cBTPdkbKU _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V16FriendEEEEixEm
u3d8e3YEpuA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14IdentityMapper2V317PsnWebError_errorEEEE6insertENS2_13ConstIteratorIS8_EERKS8_RSB_
u3dW5fU+kMo _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_15ProfanityFilter2V223FilterProfanityResponseEEEE8copyFromERKS9_
u480BvMky-8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V155PostPlayerSessionsSessionIdMemberSpectatorsResponseBodyEE11get_deleterEv
u49J-rEDPCA _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_11Matchmaking2V127ListUserTicketsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE6finishEv
u4DfEmHsg4I _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V119ResponseTeamResultsEEEEEE11get_deleterEv
u4TBaQHOxd0 _ZN3sce2Np9CppWebApi6Common6VectorINS1_17TitleCloudStorage2V19ConditionEE5eraseENS2_13ConstIteratorIS6_EERS9_
u4W3uvKV26A _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V333PsnWebError_error_missingElementsEEcvbEv
u4W9Ny8hic0 _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14IdentityMapper2V311OnlineIdMapEEENS4_INS6_12IDMappingApi36GetOnlineId2AccountIdResponseHeadersEEEE17setNpWebApi2ReqIdEl
u4hXh5246aE _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V121ResponseTeamStatisticEEEEC2EPNS2_10LibContextE
u4i9T9uVt8E _ZNK3sce2Np9CppWebApi6Common8IteratorINS1_7Matches2V116TaskAvailabilityEEptEv
u4iZ5QR8Pas _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V513ContentRatingEEEEEE11get_deleterEv
u4mfxMbciJg _ZN3sce2Np9CppWebApi6Common8IteratorINS1_7Matches2V111LeaveReasonEEC2EPS6_
u4p7Z+wE35A _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V129PostPlayerSessionsRequestBodyEEEEixEm
u4t9zBOs1Gw _ZN3sce2Np9CppWebApi6Common13ConstIteratorImEmmEi
u5DwMkrK4BM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V127GetGameSessionsResponseBodyEEEEppEi
u5GYBCMlh-I _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V149PostGameSessionsSessionIdMemberPlayersRequestBodyEED1Ev
u5I8KpBBIyE _ZN3sce2Np9CppWebApi14SessionManager2V132RequestPlayerSessionMemberPlayerC1EPNS1_6Common10LibContextE
u5LoR-jtDuY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_7Matches2V112GroupingTypeEE21intrusive_ptr_sub_refEPS7_
u5PRU+rEUMo _ZN3sce2Np9CppWebApi15Personalization2V128GetAccessCodeResponseFactory6createEPNS1_6Common10LibContextERKNS_4Json5ValueEPNS5_12IntrusivePtrINS3_21GetAccessCodeResponseEEE
u5PpeLvhfNY _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V115CompetitionTypeEEC1Ev
u5SUG5hhQkM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V133ResponsePlayerSessionNonPsnPlayerEEEEmmEv
u5V4OTQTFRQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEEEE8copyFromERKS9_
u5VO0aSGUw0 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V57ProductEEEEeqERKS9_
u5kJvKnuft8 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V129FrequentlyMutedInPartyMetricsEEdeEv
u5wezm4fIe0 _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi37ParameterToSetPlayerSessionPropertiesC2ERS5_
u6+iSxWkC3A _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_13InGameCatalog2V515ContainerRatingEEEEC1Ev
u6+sn+SdqQo _ZNK3sce2Np9CppWebApi17TitleCloudStorage2V17DataApi37ParameterToGetMultiDataStatusesByUser10getslotIdsEv
u61C0itcI3I _ZN3sce2Np9CppWebApi11Matchmaking2V110UserTicket11unsetStatusEv
u69K7726ukw _ZN3sce2Np9CppWebApi7Matches2V128ResponsePlayerResultsFactory7destroyEPNS3_21ResponsePlayerResultsE
u6B5+szgWaY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V312IDMappingApi36GetAccountId2OnlineIdResponseHeadersEE11release_refEv
u6FeIYeg3hE _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEEED2Ev
u6NRNJREiEE _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V113PlayerForReadEEEE3endEv
u6Nh4Mifmtc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V129FrequentlyMutedInPartyMetricsEE6assignEPS6_PFvS8_EPNS2_10LibContextE
u6Nwj4zg458 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V16FriendEEEEEEdeEv
u6PcsW0OtPI _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V312IDMappingApi46ListEdgeAccountId2OnlineIdBatchResponseHeadersEE3getEv
u6VYJkJjZsI _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V138GetPlayerSessionsShareableResponseBodyEEEE8copyFromERKS9_
u6ct0se+SXQ _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V122RecordScoreRequestBodyEEEE5emptyEv
u6sGRTHlIRM _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_7Matches2V115CompetitionTypeEEC1Ev
u70n-4-PGMI _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V119CreateMatchResponseEEEEppEv
u72ExnxtAI4 _ZNK3sce2Np9CppWebApi21AdvancedPlayerProfile2V15Stats14bandwidthIsSetEv
u7KZ-Vj1-RM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V144PatchGameSessionsSearchAttributesRequestBodyEEC1ERKS7_
u7RtZK+-mag _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V118PlayerForOfferReadEEEEC1Ev
u7a76NMzKoc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V55ImageEEaSERKS7_
u7lNSxibIU0 _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEENS4_INS2_18ResponseHeaderBaseEEEED0Ev
u81EMGz-sUw _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V12ToEEEEC2EPS8_
u8OWqS4Y0rg _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V525ContentInteractiveElementEEEEppEv
u8TXaVIZTrg _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V110FromMemberEEEEEEcvbEv
u8TemmbLDog _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14ConnectAccount2V28PSNErrorEED1Ev
u8WCHKS+55E _ZN3sce2Np9CppWebApi12Leaderboards2V19RecordApi26RecordScoreResponseHeaders6createEPNS1_6Common10LibContextERNS6_12IntrusivePtrIS5_EEl
u8YroWpNMNk _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V122RecordScoreRequestBodyEEEEixEm
u8fHy+cqj2k _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V127ListUserTicketsResponseBodyEEC2ERS7_
u8fpXsjm+Rk _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V121PlayerForTicketCreateEEptEv
u8hEs5tRbrA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V59ContainerEEEEEE7add_refEv
u8wPDYpz1ag _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V152PostGameSessionsSessionIdMemberSpectatorsRequestBodyEEEEC2EPS8_
u8xCTQt+4Xk _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V129PostPlayerSessionsRequestBodyEEEEaSERKS9_
u9-0IGvCSPw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_12Leaderboards2V121GetRankingRequestBodyEEEEEEC2ERSA_
u94EzmpCAok _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V127PostGameSessionsRequestBodyEED2Ev
u9Bt8aI4Ngs _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V140PutPlayerSessionsNonPsnLeaderRequestBodyEEEE21intrusive_ptr_add_refEPS9_
u9JKvT+Al6U _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V123ResponsePlayerStatisticEE6assignEPS6_PFvS8_EPNS2_10LibContextE
u9OToMLggOs _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V517ContentDescriptorEEEEEEcvbEv
u9b+YOcnskM _ZN3sce2Np9CppWebApi11UserProfile2V115BasicProfileApi28ParameterToGetPublicProfilesC1ERS5_
u9gwkt9vGn8 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11Matchmaking2V121PlayerForTicketCreateEEEEppEi
uA-9hDsGpxA _ZNK3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V113SubtaskStatusEE4sizeEv
uA2y7rAyiJY _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V124UpdateMatchStatusRequestEEEEC2Ev
uAB-6CxmjxA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V143GetUsersAccountIdPlayerSessionsResponseBodyEE11get_deleterEv
uAEpTDlaAJ4 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V116RequestMatchTeamEEEEmmEi
uAEpsrhbvKw _ZN3sce2Np9CppWebApi11Matchmaking2V118PlayerForOfferRead8fromJsonERKNS_4Json5ValueE
uAIhAz0PXR8 _ZN3sce2Np9CppWebApi14SessionManager2V157PostGameSessionsSessionIdMemberPlayersResponseBodyFactory6createEPNS1_6Common10LibContextERKNS_4Json5ValueEPNS5_12IntrusivePtrINS3_13ErrorResponseEEE
uAKzZBMsl74 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_30CommunicationRestrictionStatus2V311PsnWebErrorEEEE5clearEv
uAc7QXsAZwk _ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS2_6BinaryEEENS4_INS1_17TitleCloudStorage2V17DataApi27DownloadDataResponseHeadersEEEED1Ev
uAeOBAV9hpU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V125ResponseCooperativeResultEEEE7add_refEv
uAfQ++jp5GM _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_17TitleCloudStorage2V19ConditionEEppEv
uAgG9VG1nBw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V119RequestInGameRosterEEEEEEC2ERKSA_
uAiN+0KWdp8 _ZN3sce2Np9CppWebApi17TitleCloudStorage2V129UploadDataResponseBodyFactory7destroyEPNS3_22UploadDataResponseBodyE
uAqC-jZlakk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V17SubtaskEEaSERKS7_
uAwJJE2XyXE _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V120PlayerSessionForReadEEEEC2Ev
uAwPcUe6Q1A _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V114ResponseMemberEEEE5eraseENS2_8IteratorIS8_EERSB_
uAxutFsbhyQ _ZN3sce2Np9CppWebApi14SessionManager2V136UsersPlayerSessionsInvitationForRead9unsetFromEv
uBNf2CBkyls _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V142PutGameSessionsSearchAttributesRequestBodyEEEEEEC2EPS9_PNS2_10LibContextE
uBU78KWosUY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V115SearchConditionEEC2ERKS7_
uBaW3NPAKL4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V59PublisherEEC2ERKS7_
uBkmhxUW+PA _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V113RemovedPlayerEEEEC2Ev
uBrkx8zvGoM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V514ContainerMediaEEEEEEaSERKSA_
uBsmYwl5edU _ZN3sce2Np9CppWebApi6Common6VectorIlE5beginEv
uBu37aIWp8c _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V120PlayerSessionForReadEEC1Ev
uBvSzZvntAU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V129RequestPlayerSessionSpectatorEEC1Ev
uC-DmNKwiOA _ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_14SessionManager2V153PostGameSessionsSessionIdMemberSpectatorsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEED1Ev
uC1u3CH7Yh0 _ZN3sce2Np9CppWebApi6Common8IteratorIfEppEv
uCVQ8MsRqlc _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V129MatchCompletionRatePropertiesEEEEixEm
uCZdii3T6zc _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V121ResponseTeamStatisticEEEEEEdeEv
uCboqDszR9o _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_15ProfanityFilter2V219WebApiErrorResponseEEEEC1Ev
uCf2PWpNRPg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V118MatchmakingForReadEEC1ERKS7_
uChZcMJrPPU _ZN3sce2Np9CppWebApi17TitleCloudStorage2V17DataApi26SetDataInfoResponseHeaders21intrusive_ptr_sub_refEPS5_
uCkZcc7Il+4 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V131ResponseGameSessionMemberPlayerEEEE5eraseENS2_13ConstIteratorIS8_EERSB_
uCvICEX69-Y _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V112NonPsnLeaderEEEEC2Ev
uCzPBLYt0lw _ZNK3sce2Np9CppWebApi14SessionManager2V115LocalizedString6toJsonERNS_4Json5ValueEb
uD2YhzQSc7s _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V119ChildActivityStatusEEC1Ev
uD5JjZuD3js _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V149PostPlayerSessionsSessionIdInvitationsRequestBodyEEEEC2EPS8_
uDBfX0I2YdQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V15EntryEEEE8pushBackERKS8_
uDDh1xPjwlU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V117ResponseMatchTeamEEEEEEC2EPS9_PFvSB_EPNS2_10LibContextE
uDG1JTZz244 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V112JoinableUserEEEE6insertENS2_13ConstIteratorIS8_EERKS8_RSB_
uDYCTPwBAw4 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V515ContainerRatingEE6assignEPS6_PFvS8_EPNS2_10LibContextE
uDewSccySeg _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V128FrequentlyMutedInGameMetricsEEEEmmEi
uDmKDObs+Tc _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V19BandwidthC1EPNS1_6Common10LibContextE
uDnvEmFkyh4 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_14SessionManager2V114SearchOperatorEEC1EPKS6_
uDsEULiUTWs _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V135MatchCompletionRateCompletedMetricsEEEEEE11release_refEv
uE66jMkB9Ws _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V55ImageEEEE21intrusive_ptr_add_refEPS9_
uE6qgIGRF4c _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V129FrequentlyMutedInPartyMetricsEEEEneERKS9_
uECKlze1JW0 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V59ContainerEEEEC1Ev
uEGKSnH21u4 _ZN3sce2Np9CppWebApi17TitleCloudStorage2V17DataApi25UploadDataResponseHeaders24setXPsnAtomicOperationIdERKNS1_6Common6StringE
uEc6NvOkju0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V121GetRankingRequestBodyEE7get_refEv
uEf4XON5h7k _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V125ResponseCooperativeResultEE5clearEv
uEgi7FRczUA _ZN3sce2Np9CppWebApi14SessionManager2V113FriendFactory6createEPNS1_6Common10LibContextERKNS_4Json5ValueEPNS5_12IntrusivePtrINS3_6FriendEEE
uEhMScyOEmg _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V120ResponseInGameRosterEEEEC1Ev
uEkyMVQaEHk _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11UserProfile2V124GetPublicProfileResponseEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_
uEphK1ILyTQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V113ErrorResponseEEC2ERKS7_
uEu13OL+mRM _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEEEEC1EPKS8_
uFKDJlVyxPE _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V127ListUserTicketsResponseBodyEEEEneERKS9_
uFOOmHvcRMs _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V113ErrorResponseEEEEEEC2EPS9_PNS2_10LibContextE
uFZJHz-iWB0 _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V134PostGameSessionsSearchResponseBodyEEEEppEv
uFbUD2YNHIQ _ZN3sce2Np9CppWebApi6Common8IteratorINS1_14SessionManager2V120PlayerJoinableStatusEEmmEv
uFmIv4UT-ns _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V125FriendJoinedPlayerSessionEEEE7reserveEi
